case,role,curve_label,tokens_seen,loss,run_id,run_name,run_state,run_created_at,smoothed_loss
B3,baseline,SFU sigmoid,3640918016.0,5.674583435058594,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.178486776506616
B3,baseline,SFU sigmoid,3686006784.0,5.684122562408447,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.163275278158003
B3,baseline,SFU sigmoid,3689807872.0,5.5740838050842285,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.161724970675689
B3,baseline,SFU sigmoid,3694264320.0,5.657182693481445,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.16016885714935
B3,baseline,SFU sigmoid,3708813312.0,5.590426445007324,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.154452110908492
B3,baseline,SFU sigmoid,3714711552.0,5.489332675933838,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.151738421946084
B3,baseline,SFU sigmoid,3720609792.0,5.648801803588867,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.14968643928213
B3,baseline,SFU sigmoid,3727949824.0,5.4484171867370605,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.146127636713734
B3,baseline,SFU sigmoid,3736600576.0,5.513889312744141,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.142347924594065
B3,baseline,SFU sigmoid,3747217408.0,5.626299858093262,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.13856425200323
B3,baseline,SFU sigmoid,3763077120.0,5.682925701141357,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.133582796195467
B3,baseline,SFU sigmoid,3764387840.0,5.608823776245117,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.1331062576536715
B3,baseline,SFU sigmoid,3805282304.0,5.594599723815918,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.118056127082209
B3,baseline,SFU sigmoid,3829006336.0,5.455028057098389,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.107242286872298
B3,baseline,SFU sigmoid,3876716544.0,5.628732681274414,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.091676677793053
B3,baseline,SFU sigmoid,3909746688.0,5.639158248901367,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.0814340792298305
B3,baseline,SFU sigmoid,3910270976.0,5.477330684661865,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.0812145826568464
B3,baseline,SFU sigmoid,3917873152.0,5.623981952667236,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.078811565576598
B3,baseline,SFU sigmoid,3931504640.0,5.597476005554199,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.07428502366022
B3,baseline,SFU sigmoid,3968204800.0,5.634843349456787,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.063247225586168
B3,baseline,SFU sigmoid,3971743744.0,5.613128662109375,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.062144433805887
B3,baseline,SFU sigmoid,3978297344.0,5.550232887268066,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.059824293357397
B3,baseline,SFU sigmoid,3992977408.0,5.612083435058594,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.055291431943835
B3,baseline,SFU sigmoid,3998875648.0,5.540811538696289,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.053192352689385
B3,baseline,SFU sigmoid,3999268864.0,5.469927310943604,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.0530334016375775
B3,baseline,SFU sigmoid,4001759232.0,5.529812335968018,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.052131000933493
B3,baseline,SFU sigmoid,4067819520.0,5.520824432373047,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.02835132209788
B3,baseline,SFU sigmoid,4090626048.0,5.54002571105957,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.020692430275724
B3,baseline,SFU sigmoid,4110286848.0,5.56065845489502,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.014465691177463
B3,baseline,SFU sigmoid,4122083328.0,5.545556545257568,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,6.010647195854084
B3,baseline,SFU sigmoid,4173725696.0,5.574422836303711,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.995308382663442
B3,baseline,SFU sigmoid,4199153664.0,5.688263416290283,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.989944028657765
B3,baseline,SFU sigmoid,4208590848.0,5.523445129394531,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.986902451460179
B3,baseline,SFU sigmoid,4238344192.0,5.57558012008667,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.978506442270658
B3,baseline,SFU sigmoid,4251975680.0,5.488502502441406,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.973898381788437
B3,baseline,SFU sigmoid,4263510016.0,5.574060440063477,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.970714425265969
B3,baseline,SFU sigmoid,4273995776.0,5.436118125915527,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.96684297206116
B3,baseline,SFU sigmoid,4308992000.0,5.613317012786865,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.958370480412914
B3,baseline,SFU sigmoid,4314890240.0,5.614826679229736,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.95696882084269
B3,baseline,SFU sigmoid,4324720640.0,5.522557258605957,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.954018839670873
B3,baseline,SFU sigmoid,4357619712.0,5.409600734710693,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.941744467862234
B3,baseline,SFU sigmoid,4374528000.0,5.555568695068359,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.93724493263225
B3,baseline,SFU sigmoid,4382654464.0,5.544438362121582,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.93503853775789
B3,baseline,SFU sigmoid,4410572800.0,5.54475736618042,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.927558612832553
B3,baseline,SFU sigmoid,4440457216.0,5.65496301651001,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.921970067454358
B3,baseline,SFU sigmoid,4442423296.0,5.434658527374268,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.921306419971428
B3,baseline,SFU sigmoid,4451598336.0,5.488161563873291,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.918560509714583
B3,baseline,SFU sigmoid,4452515840.0,5.546330451965332,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.9183238595688525
B3,baseline,SFU sigmoid,4452909056.0,5.551760673522949,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.918223963981417
B3,baseline,SFU sigmoid,4457889792.0,5.641561985015869,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.917270467700818
B3,baseline,SFU sigmoid,4497866752.0,5.564075946807861,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.907617831311541
B3,baseline,SFU sigmoid,4504289280.0,5.635593891143799,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.906409538293121
B3,baseline,SFU sigmoid,4524867584.0,5.486583709716797,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.90046373507406
B3,baseline,SFU sigmoid,4527751168.0,5.578134536743164,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.8998201236178955
B3,baseline,SFU sigmoid,4549771264.0,5.557653903961182,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.894637237556274
B3,baseline,SFU sigmoid,4550557696.0,5.577749252319336,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.894464544829653
B3,baseline,SFU sigmoid,4586864640.0,5.532238006591797,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.885462479867983
B3,baseline,SFU sigmoid,4642963456.0,5.613173007965088,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.87507778707602
B3,baseline,SFU sigmoid,4646109184.0,5.5226664543151855,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.874310208045503
B3,baseline,SFU sigmoid,4654235648.0,5.50565767288208,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.872239486410306
B3,baseline,SFU sigmoid,4664852480.0,5.487005710601807,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.869414946269164
B3,baseline,SFU sigmoid,4669440000.0,5.67914342880249,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.8688108767726055
B3,baseline,SFU sigmoid,4710072320.0,5.6141886711120605,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.861739696045211
B3,baseline,SFU sigmoid,4717412352.0,5.61615514755249,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.8604934031002935
B3,baseline,SFU sigmoid,4724359168.0,5.562912940979004,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.859063948092803
B3,baseline,SFU sigmoid,4726063104.0,5.564256191253662,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.858715962548512
B3,baseline,SFU sigmoid,4729995264.0,5.6540350914001465,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.858158850970514
B3,baseline,SFU sigmoid,4731305984.0,5.510656833648682,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.857843281159782
B3,baseline,SFU sigmoid,4783341568.0,5.608163833618164,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.848998235203223
B3,baseline,SFU sigmoid,4786094080.0,5.609119415283203,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.848541007688416
B3,baseline,SFU sigmoid,4789108736.0,5.5775227546691895,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.847975279142893
B3,baseline,SFU sigmoid,4789633024.0,5.493401527404785,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.847846447350063
B3,baseline,SFU sigmoid,4794089472.0,5.378303050994873,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.846398277665781
B3,baseline,SFU sigmoid,4794613760.0,5.559722423553467,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.84629411608003
B3,baseline,SFU sigmoid,4799463424.0,5.385050296783447,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.844746233800647
B3,baseline,SFU sigmoid,4809424896.0,5.686670303344727,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.843658515994167
B3,baseline,SFU sigmoid,4819779584.0,5.448938846588135,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.840835628021444
B3,baseline,SFU sigmoid,4878761984.0,5.620532512664795,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.83201049928045
B3,baseline,SFU sigmoid,4881645568.0,5.459371089935303,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.831266430812206
B3,baseline,SFU sigmoid,4884922368.0,5.304129123687744,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.830070500054565
B3,baseline,SFU sigmoid,4892524544.0,5.573324680328369,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.828721154995577
B3,baseline,SFU sigmoid,4901175296.0,5.601498126983643,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.827362746939178
B3,baseline,SFU sigmoid,4902879232.0,5.468499660491943,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.826939151685775
B3,baseline,SFU sigmoid,4903927808.0,5.595240116119385,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.826770809956723
B3,baseline,SFU sigmoid,4937351168.0,5.507152557373047,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.819451230393138
B3,baseline,SFU sigmoid,4961730560.0,5.7165303230285645,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.817726633334223
B3,baseline,SFU sigmoid,4962516992.0,5.481462001800537,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.817543381021762
B3,baseline,SFU sigmoid,4968415232.0,5.455662250518799,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.816066905101934
B3,baseline,SFU sigmoid,4974968832.0,5.354536056518555,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.8139751054594635
B3,baseline,SFU sigmoid,4984799232.0,5.595789432525635,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.812493460671279
B3,baseline,SFU sigmoid,4988076032.0,5.543214321136475,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.81188253975749
B3,baseline,SFU sigmoid,4995022848.0,5.674540519714356,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.811222804783997
B3,baseline,SFU sigmoid,5002493952.0,5.747950077056885,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.8108959891885315
B3,baseline,SFU sigmoid,5004722176.0,5.621632099151611,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.810603899158833
B3,baseline,SFU sigmoid,5009833984.0,5.691079139709473,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.8101811442140106
B3,baseline,SFU sigmoid,5037752320.0,5.635598659515381,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.806835187570634
B3,baseline,SFU sigmoid,5046140928.0,5.4965925216674805,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.805036503512798
B3,baseline,SFU sigmoid,5069078528.0,5.642217636108398,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.802468294966598
B3,baseline,SFU sigmoid,5084676096.0,5.495800495147705,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.799170641823674
B3,baseline,SFU sigmoid,5092147200.0,5.47079610824585,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.797474525304251
B3,baseline,SFU sigmoid,5102632960.0,5.527413368225098,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.795518789483896
B3,baseline,SFU sigmoid,5110104064.0,5.4556803703308105,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.793763459829127
B3,baseline,SFU sigmoid,5143003136.0,5.498414993286133,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.78710457604398
B3,baseline,SFU sigmoid,5175115776.0,5.538352489471436,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.781628824483266
B3,baseline,SFU sigmoid,5202640896.0,5.507755279541016,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.776453132664539
B3,baseline,SFU sigmoid,5205917696.0,5.47971248626709,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.775779909082613
B3,baseline,SFU sigmoid,5247336448.0,5.461964130401611,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.766898578874144
B3,baseline,SFU sigmoid,5250482176.0,5.488898754119873,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.766293073840305
B3,baseline,SFU sigmoid,5258739712.0,5.463427543640137,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.764564517677984
B3,baseline,SFU sigmoid,5299896320.0,5.525412082672119,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.757838470917012
B3,baseline,SFU sigmoid,5305794560.0,5.602435111999512,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.757204424822972
B3,baseline,SFU sigmoid,5308153856.0,5.389122486114502,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.756602977856022
B3,baseline,SFU sigmoid,5350883328.0,5.634832382202148,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.753049285197654
B3,baseline,SFU sigmoid,5376311296.0,5.559192657470703,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.749662434112754
B3,baseline,SFU sigmoid,5424152576.0,5.446864604949951,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.739786002119289
B3,baseline,SFU sigmoid,5425332224.0,5.440772533416748,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.739541607800978
B3,baseline,SFU sigmoid,5425856512.0,5.485052585601807,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.739449141066414
B3,baseline,SFU sigmoid,5427036160.0,5.585404872894287,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.739323235219855
B3,baseline,SFU sigmoid,5501616128.0,5.623438835144043,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.733484811858996
B3,baseline,SFU sigmoid,5503320064.0,5.594846725463867,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.733321166063271
B3,baseline,SFU sigmoid,5517869056.0,5.55718469619751,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.7315538279109335
B3,baseline,SFU sigmoid,5518786560.0,5.583120346069336,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.731459459376266
B3,baseline,SFU sigmoid,5524029440.0,5.64919900894165,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.731161060235114
B3,baseline,SFU sigmoid,5546835968.0,5.515271663665772,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.727775054061161
B3,baseline,SFU sigmoid,5564399616.0,5.451958179473877,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.724437563023162
B3,baseline,SFU sigmoid,5588123648.0,5.602186679840088,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.722443678335453
B3,baseline,SFU sigmoid,5589696512.0,5.52485466003418,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.722228378985407
B3,baseline,SFU sigmoid,5594152960.0,5.502938270568848,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.721552042592356
B3,baseline,SFU sigmoid,5605556224.0,5.503535270690918,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.719835599879787
B3,baseline,SFU sigmoid,5627183104.0,5.59023380279541,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.717907279231126
B3,baseline,SFU sigmoid,5634129920.0,5.4413042068481445,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.716578591036725
B3,baseline,SFU sigmoid,5641207808.0,5.630300045013428,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.716156343551128
B3,baseline,SFU sigmoid,5641601024.0,5.639554500579834,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.716135468061188
B3,baseline,SFU sigmoid,5655363584.0,5.62287712097168,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.715250061827705
B3,baseline,SFU sigmoid,5678301184.0,5.532209873199463,h4g4tyfw,poly-b3-d3d4-rerun-0719-231920-8b-b3-sfu:rank_0,crashed,2026-07-19T23:24:33Z,5.712362894116573
